Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
     2  H1.gg1    0.1  02-Sep-2012     03-Sep-2012   U         2         0.09
     2  H1.gg1    0.1  06-Sep-2012     07-Sep-2012   O         2         0.46
     2  H1.gg1    0.1  09-Sep-2012     17-Sep-2012   O         9         0.17
     2  H1.gg1    0.1  18-Sep-2012     22-Sep-2012   U         5         0.06
     2  H1.gg1    0.1  24-Sep-2012     25-Sep-2012   U         2         0.06
     2  H1.gg1    0.1  26-Sep-2012     27-Jun-2013   O       275       114.13
     2  H1.gg1    0.1  28-Jun-2013     22-Sep-2013   U        87         0.01
     2  H1.gg1    0.1  24-Sep-2013     29-Oct-2013   U        36         0.00
     2  H1.gg1    0.1  31-Oct-2013     20-Nov-2013   U        21         0.02
     2  H1.gg1    0.1  21-Nov-2013     23-Nov-2013   O         3         0.20
     2  H1.gg1    0.1  24-Nov-2013     07-Dec-2013   U        14         0.05
     2  H1.gg1    0.1  08-Dec-2013     11-Dec-2013   O         4         0.18
     2  H1.gg1    0.1  13-Dec-2013     23-Jun-2014   O       193        36.15
     2  H1.gg1    0.1  24-Jun-2014     03-Nov-2014   U       133         0.00
     2  H1.gg1    0.1  04-Nov-2014     06-Jul-2015   O       245       137.80
     2  H1.gg1    0.1  07-Jul-2015     01-Oct-2015   U        87         0.00
    10  HI.gg9    0.1  02-Oct-1991     16-May-1992   O       228         1.02
    10  HI.gg9    0.1  17-May-1992     21-Oct-1992   U       158         0.03
    10  HI.gg9    0.1  23-Oct-1992     31-Oct-1992   U         9         0.07
    10  HI.gg9    0.1  01-Nov-1992     14-Nov-1992   O        14         0.19
    10  HI.gg9    0.1  15-Nov-1992     04-Dec-1992   U        20         0.07
    10  HI.gg9    0.1  05-Dec-1992     24-Jun-1993   O       202         2.64
    10  HI.gg9    0.1  25-Jun-1993     11-Nov-1993   U       140         0.01
    10  HI.gg9    0.1  12-Nov-1993     16-Jan-1994   O        66         0.42
    10  HI.gg9    0.1  17-Jan-1994     23-Jan-1994   U         7         0.08
    10  HI.gg9    0.1  24-Jan-1994     07-Apr-1994   O        74         0.90
    10  HI.gg9    0.1  08-Apr-1994     10-Apr-1994   U         3         0.09
    10  HI.gg9    0.1  11-Apr-1994     15-Apr-1994   O         5         0.12
    10  HI.gg9    0.1  16-Apr-1994     24-Apr-1994   U         9         0.07
    10  HI.gg9    0.1  25-Apr-1994     03-Jun-1994   O        40         0.43
    10  HI.gg9    0.1  04-Jun-1994     05-Oct-1994   U       124         0.01
    10  HI.gg9    0.1  06-Oct-1994     21-Oct-1994   O        16         0.26
    10  HI.gg9    0.1  22-Oct-1994     08-Nov-1994   U        18         0.05
    10  HI.gg9    0.1  09-Nov-1994     13-Jul-1995   O       247         2.44
    10  HI.gg9    0.1  14-Jul-1995     19-Jul-1995   U         6         0.08
    10  HI.gg9    0.1  20-Jul-1995     24-Jul-1995   O         5         0.14
    10  HI.gg9    0.1  25-Jul-1995     12-Dec-1995   U       141         0.01
    10  HI.gg9    0.1  13-Dec-1995     10-May-1996   O       150         1.32
    10  HI.gg9    0.1  11-May-1996     16-May-1996   U         6         0.08
    10  HI.gg9    0.1  17-May-1996     08-Jun-1996   O        23         0.63
    10  HI.gg9    0.1  09-Jun-1996     29-Oct-1996   U       143         0.01
    10  HI.gg9    0.1  30-Oct-1996     19-Apr-1997   O       172         1.40
    10  HI.gg9    0.1  20-Apr-1997     12-Oct-1997   U       176         0.01
    10  HI.gg9    0.1  13-Oct-1997     15-Oct-1997   O         3         0.12
    10  HI.gg9    0.1  16-Oct-1997     11-Nov-1997   U        27         0.02
    10  HI.gg9    0.1  12-Nov-1997     21-Jul-1998   O       252         4.86
    10  HI.gg9    0.1  22-Jul-1998     26-Oct-1998   U        97         0.01
    10  HI.gg9    0.1  27-Oct-1998     01-Nov-1998   O         6         0.15
    10  HI.gg9    0.1  02-Nov-1998     11-Nov-1998   U        10         0.07
    10  HI.gg9    0.1  12-Nov-1998     07-Jan-1999   O        57         0.49
    10  HI.gg9    0.1  08-Jan-1999     17-Jan-1999   U        10         0.07
    10  HI.gg9    0.1  18-Jan-1999     11-May-1999   O       114         0.90
    10  HI.gg9    0.1  12-May-1999     04-Jun-1999   U        24         0.03
    10  HI.gg9    0.1  05-Jun-1999     06-Jun-1999   O         2         0.11
    10  HI.gg9    0.1  07-Jun-1999     08-Nov-1999   U       155         0.01
    10  HI.gg9    0.1  09-Nov-1999     07-Dec-1999   O        29         0.30
    10  HI.gg9    0.1  08-Dec-1999     11-Dec-1999   U         4         0.09
    10  HI.gg9    0.1  12-Dec-1999     13-Dec-1999   O         2         0.11
    10  HI.gg9    0.1  14-Dec-1999     16-Jan-2000   U        34         0.04
    10  HI.gg9    0.1  17-Jan-2000     28-May-2000   O       133         1.34
    10  HI.gg9    0.1  29-May-2000     09-Jun-2000   U        12         0.06
    10  HI.gg9    0.1  10-Jun-2000     16-Jun-2000   O         7         0.14
    10  HI.gg9    0.1  17-Jun-2000     11-Oct-2000   U       117         0.01
    10  HI.gg9    0.1  12-Oct-2000     26-Nov-2000   O        46         0.47
    10  HI.gg9    0.1  27-Nov-2000     13-Dec-2000   U        17         0.07
    10  HI.gg9    0.1  14-Dec-2000     19-Dec-2000   O         6         0.12
    10  HI.gg9    0.1  20-Dec-2000     08-Jan-2001   U        20         0.04
    10  HI.gg9    0.1  09-Jan-2001     18-May-2001   O       130         1.21
    10  HI.gg9    0.1  19-May-2001     12-Nov-2001   U       178         0.01
    10  HI.gg9    0.1  13-Nov-2001     10-Apr-2002   O       149         0.68
    10  HI.gg9    0.1  11-Apr-2002     28-Apr-2002   U        18         0.07
    10  HI.gg9    0.1  29-Apr-2002     11-May-2002   O        13         0.16
    10  HI.gg9    0.1  12-May-2002     08-Nov-2002   U       181         0.01
    10  HI.gg9    0.1  09-Nov-2002     06-Dec-2002   O        28         1.40
    10  HI.gg9    0.1  07-Dec-2002     08-Dec-2002   U         2         0.09
    10  HI.gg9    0.1  09-Dec-2002     03-Jun-2003   O       177         1.09
    10  HI.gg9    0.1  04-Jun-2003     31-Oct-2003   U       150         0.00
    10  HI.gg9    0.1  01-Nov-2003     24-Nov-2003   O        24         0.22
    10  HI.gg9    0.1  25-Nov-2003     02-Dec-2003   U         8         0.08
    10  HI.gg9    0.1  03-Dec-2003     30-Apr-2004   O       150         1.31
    10  HI.gg9    0.1  01-May-2004     17-Oct-2004   U       170         0.01
    10  HI.gg9    0.1  18-Oct-2004     05-Dec-2004   O        49         0.66
    10  HI.gg9    0.1  06-Dec-2004     07-Dec-2004   U         2         0.09
    10  HI.gg9    0.1  08-Dec-2004     22-Jun-2005   O       197         1.89
    10  HI.gg9    0.1  23-Jun-2005     11-Nov-2005   U       142         0.01
    10  HI.gg9    0.1  12-Nov-2005     14-Nov-2005   O         3         0.11
    10  HI.gg9    0.1  15-Nov-2005     30-Nov-2005   U        16         0.05
    10  HI.gg9    0.1  01-Dec-2005     15-Feb-2006   O        77         1.29
    10  HI.gg9    0.1  16-Feb-2006     18-Feb-2006   U         3         0.09
    10  HI.gg9    0.1  19-Feb-2006     26-Jun-2006   O       128         2.19
    10  HI.gg9    0.1  27-Jun-2006     14-Nov-2006   U       141         0.01
    10  HI.gg9    0.1  15-Nov-2006     07-Dec-2006   O        23         0.24
    10  HI.gg9    0.1  08-Dec-2006     09-Dec-2006   U         2         0.09
    10  HI.gg9    0.1  10-Dec-2006     08-Feb-2007   O        61         0.52
    10  HI.gg9    0.1  10-Feb-2007     07-May-2007   O        87         0.48
    10  HI.gg9    0.1  08-May-2007     23-Sep-2007   U       139         0.01
    10  HI.gg9    0.1  24-Sep-2007     25-Sep-2007   O         2         0.11
    10  HI.gg9    0.1  26-Sep-2007     12-Oct-2007   U        17         0.05
    10  HI.gg9    0.1  13-Oct-2007     23-Oct-2007   O        11         0.16
    10  HI.gg9    0.1  24-Oct-2007     07-Dec-2007   U        45         0.03
    10  HI.gg9    0.1  08-Dec-2007     02-May-2008   O       147         1.31
    10  HI.gg9    0.1  03-May-2008     03-Nov-2008   U       185         0.01
    10  HI.gg9    0.1  04-Nov-2008     17-Jan-2009   O        75         0.40
    10  HI.gg9    0.1  18-Jan-2009     22-Jan-2009   U         5         0.07
    10  HI.gg9    0.1  23-Jan-2009     27-Apr-2009   O        95         1.18
    10  HI.gg9    0.1  28-Apr-2009     02-May-2009   U         5         0.08
    10  HI.gg9    0.1  03-May-2009     12-May-2009   O        10         0.17
    10  HI.gg9    0.1  13-May-2009     13-Oct-2009   U       154         0.01
    10  HI.gg9    0.1  14-Oct-2009     09-Nov-2009   O        27         1.32
    10  HI.gg9    0.1  10-Nov-2009     08-Dec-2009   U        29         0.06
    10  HI.gg9    0.1  09-Dec-2009     14-Jun-2010   O       188         1.30
    10  HI.gg9    0.1  15-Jun-2010     26-Oct-2010   U       134         0.01
    10  HI.gg9    0.1  27-Oct-2010     04-Nov-2010   O         9         0.13
    10  HI.gg9    0.1  05-Nov-2010     09-Nov-2010   U         5         0.08
    10  HI.gg9    0.1  10-Nov-2010     17-Nov-2010   O         8         0.16
    10  HI.gg9    0.1  18-Nov-2010     22-Nov-2010   U         5         0.08
    10  HI.gg9    0.1  23-Nov-2010     29-Jan-2011   O        68         1.08
    10  HI.gg9    0.1  30-Jan-2011     31-Jan-2011   U         2         0.09
    10  HI.gg9    0.1  01-Feb-2011     11-Feb-2011   O        11         0.17
    10  HI.gg9    0.1  12-Feb-2011     16-Feb-2011   U         5         0.08
    10  HI.gg9    0.1  17-Feb-2011     28-Jun-2011   O       132         1.31
    10  HI.gg9    0.1  29-Jun-2011     05-Oct-2011   U        99         0.01
    10  HI.gg9    0.1  06-Oct-2011     28-Oct-2011   O        23         0.40
    10  HI.gg9    0.1  29-Oct-2011     05-Nov-2011   U         8         0.07
    10  HI.gg9    0.1  06-Nov-2011     09-Dec-2011   O        34         0.27
    10  HI.gg9    0.1  10-Dec-2011     21-Jan-2012   U        43         0.03
    10  HI.gg9    0.1  22-Jan-2012     13-Mar-2012   O        52         0.67
    10  HI.gg9    0.1  14-Mar-2012     16-Mar-2012   U         3         0.08
    10  HI.gg9    0.1  17-Mar-2012     08-May-2012   O        53         1.08
    10  HI.gg9    0.1  09-May-2012     08-Nov-2012   U       184         0.01
    10  HI.gg9    0.1  09-Nov-2012     14-Nov-2012   O         6         0.14
    10  HI.gg9    0.1  15-Nov-2012     16-Nov-2012   U         2         0.09
    10  HI.gg9    0.1  17-Nov-2012     24-Mar-2013   O       128         0.79
    10  HI.gg9    0.1  25-Mar-2013     29-Mar-2013   U         5         0.08
    10  HI.gg9    0.1  30-Mar-2013     31-Mar-2013   O         2         0.11
    10  HI.gg9    0.1  02-Apr-2013     18-Apr-2013   O        17         0.17
    10  HI.gg9    0.1  19-Apr-2013     29-Oct-2013   U       194         0.00
    10  HI.gg9    0.1  30-Oct-2013     01-Nov-2013   O         3         0.15
    10  HI.gg9    0.1  02-Nov-2013     21-Nov-2013   U        20         0.04
    10  HI.gg9    0.1  22-Nov-2013     29-Nov-2013   O         8         0.15
    10  HI.gg9    0.1  30-Nov-2013     08-Dec-2013   U         9         0.07
    10  HI.gg9    0.1  09-Dec-2013     15-Dec-2013   O         7         0.16
    10  HI.gg9    0.1  16-Dec-2013     04-Feb-2014   U        51         0.02
    10  HI.gg9    0.1  05-Feb-2014     24-Feb-2014   O        20         0.30
    10  HI.gg9    0.1  25-Feb-2014     27-Feb-2014   U         3         0.09
    10  HI.gg9    0.1  28-Feb-2014     07-May-2014   O        69         0.87
    10  HI.gg9    0.1  08-May-2014     03-Nov-2014   U       180         0.01
    10  HI.gg9    0.1  04-Nov-2014     29-Nov-2014   O        26         0.35
    10  HI.gg9    0.1  30-Nov-2014     02-Dec-2014   U         3         0.09
    10  HI.gg9    0.1  03-Dec-2014     13-Jan-2015   O        42         1.63
    10  HI.gg9    0.1  14-Jan-2015     07-Feb-2015   U        25         0.04
    10  HI.gg9    0.1  08-Feb-2015     22-Mar-2015   O        43         0.69
    10  HI.gg9    0.1  23-Mar-2015     24-Mar-2015   U         2         0.10
    10  HI.gg9    0.1  25-Mar-2015     26-Mar-2015   O         2         0.12
    10  HI.gg9    0.1  27-Mar-2015     07-Apr-2015   U        12         0.06
    10  HI.gg9    0.1  08-Apr-2015     05-May-2015   O        28         0.25
    10  HI.gg9    0.1  06-May-2015     09-May-2015   U         4         0.09
    10  HI.gg9    0.1  11-May-2015     15-May-2015   U         5         0.08
    10  HI.gg9    0.1  17-May-2015     01-Oct-2015   U       138         0.01
     3  LA.gg2    0.1  02-Oct-1991     23-Sep-2002   O      4010       199.66
     3  LA.gg2    0.1  24-Sep-2002     27-Sep-2002   U         4         0.08
     3  LA.gg2    0.1  28-Sep-2002     06-Oct-2002   O         9         0.13
     3  LA.gg2    0.1  07-Oct-2002     12-Oct-2002   U         6         0.08
     3  LA.gg2    0.1  13-Oct-2002     30-Aug-2009   O      2514       177.70
     3  LA.gg2    0.1  31-Aug-2009     14-Sep-2009   U        15         0.06
     3  LA.gg2    0.1  15-Sep-2009     16-Sep-2009   O         2         0.15
     3  LA.gg2    0.1  17-Sep-2009     10-Oct-2009   U        24         0.08
     3  LA.gg2    0.1  11-Oct-2009     29-Jun-2013   O      1358       151.52
     3  LA.gg2    0.1  30-Jun-2013     22-Sep-2013   U        85         0.06
     3  LA.gg2    0.1  23-Sep-2013     28-Sep-2013   O         6         0.14
     3  LA.gg2    0.1  29-Sep-2013     23-Oct-2013   U        25         0.09
     3  LA.gg2    0.1  24-Oct-2013     26-Jun-2014   O       246        29.34
     3  LA.gg2    0.1  27-Jun-2014     25-Sep-2014   U        91         0.02
     3  LA.gg2    0.1  26-Sep-2014     27-Sep-2014   O         2         0.16
     3  LA.gg2    0.1  28-Sep-2014     29-Sep-2014   U         2         0.08
     3  LA.gg2    0.1  30-Sep-2014     01-Oct-2014   O         2         0.13
     3  LA.gg2    0.1  02-Oct-2014     27-Oct-2014   U        26         0.04
     3  LA.gg2    0.1  29-Oct-2014     03-Nov-2014   U         6         0.07
     3  LA.gg2    0.1  04-Nov-2014     11-Jul-2015   O       250       136.61
     3  LA.gg2    0.1  12-Jul-2015     07-Aug-2015   U        27         0.05
     3  LA.gg2    0.1  09-Aug-2015     01-Oct-2015   U        54         0.02
     4  NC.gg3    0.1  02-Oct-1991     15-Sep-2002   O      4002       190.71
     4  NC.gg3    0.1  16-Sep-2002     23-Oct-2002   U        38         0.00
     4  NC.gg3    0.1  24-Oct-2002     26-Sep-2008   O      2165       178.05
     4  NC.gg3    0.1  28-Sep-2008     29-Aug-2009   O       336       109.62
     4  NC.gg3    0.1  01-Sep-2009     02-Sep-2009   U         2         0.01
     4  NC.gg3    0.1  04-Sep-2009     13-Oct-2009   U        40         0.00
     4  NC.gg3    0.1  14-Oct-2009     18-Sep-2012   O      1071       155.11
     4  NC.gg3    0.1  19-Sep-2012     20-Sep-2012   U         2         0.07
     4  NC.gg3    0.1  21-Sep-2012     26-Jun-2013   O       279       109.09
     4  NC.gg3    0.1  27-Jun-2013     07-Dec-2013   U       164         0.00
     4  NC.gg3    0.1  08-Dec-2013     23-Jun-2014   O       198        33.16
     4  NC.gg3    0.1  24-Jun-2014     03-Nov-2014   U       133         0.00
     4  NC.gg3    0.1  04-Nov-2014     03-Jul-2015   O       242       134.14
     4  NC.gg3    0.1  04-Jul-2015     06-Jul-2015   U         3         0.03
     4  NC.gg3    0.1  08-Jul-2015     01-Oct-2015   U        86         0.00
    61  Narrows.gg19    0.1  02-Oct-1991     01-Oct-2015   O      8766       140.81
    15  PI.gg14    0.1  02-Oct-1991     01-Oct-2015   O      8766         8.53
     5  PO.gg4    0.1  02-Oct-1991     01-Oct-2015   O      8766         2.63
     6  RC.gg5    0.1  02-Oct-1991     06-Jun-2002   O      3901         2.15
     6  RC.gg5    0.1  08-Jun-2002     01-Jul-2002   O        24         0.13
     6  RC.gg5    0.1  02-Jul-2002     05-Jul-2002   U         4         0.08
     6  RC.gg5    0.1  06-Jul-2002     08-Jul-2002   O         3         0.12
     6  RC.gg5    0.1  09-Jul-2002     18-Jul-2002   U        10         0.06
     6  RC.gg5    0.1  19-Jul-2002     20-Jul-2002   O         2         0.10
     6  RC.gg5    0.1  21-Jul-2002     07-Aug-2002   U        18         0.08
     6  RC.gg5    0.1  09-Aug-2002     22-Aug-2002   U        14         0.07
     6  RC.gg5    0.1  23-Aug-2002     24-Aug-2002   O         2         0.11
     6  RC.gg5    0.1  27-Aug-2002     07-Sep-2002   U        12         0.07
     6  RC.gg5    0.1  09-Sep-2002     14-Sep-2002   U         6         0.08
     6  RC.gg5    0.1  15-Sep-2002     19-Sep-2002   O         5         0.10
     6  RC.gg5    0.1  20-Sep-2002     27-Sep-2002   U         8         0.08
     6  RC.gg5    0.1  28-Sep-2002     06-Oct-2002   O         9         0.12
     6  RC.gg5    0.1  07-Oct-2002     10-Oct-2002   U         4         0.08
     6  RC.gg5    0.1  11-Oct-2002     15-Jul-2003   O       278         1.43
     6  RC.gg5    0.1  17-Jul-2003     18-Jul-2003   O         2         0.10
     6  RC.gg5    0.1  20-Jul-2003     21-Jul-2003   O         2         0.10
     6  RC.gg5    0.1  22-Jul-2003     08-Aug-2003   U        18         0.09
     6  RC.gg5    0.1  09-Aug-2003     11-Aug-2003   O         3         0.10
     6  RC.gg5    0.1  13-Aug-2003     22-Aug-2003   O        10         0.11
     6  RC.gg5    0.1  23-Aug-2003     29-Aug-2003   U         7         0.09
     6  RC.gg5    0.1  30-Aug-2003     11-Sep-2003   O        13         0.11
     6  RC.gg5    0.1  12-Sep-2003     16-Sep-2003   U         5         0.07
     6  RC.gg5    0.1  17-Sep-2003     18-Sep-2003   O         2         0.11
     6  RC.gg5    0.1  19-Sep-2003     24-Sep-2003   U         6         0.07
     6  RC.gg5    0.1  25-Sep-2003     06-Oct-2003   O        12         0.12
     6  RC.gg5    0.1  08-Oct-2003     25-Oct-2003   O        18         0.11
     6  RC.gg5    0.1  26-Oct-2003     29-Oct-2003   U         4         0.09
     6  RC.gg5    0.1  30-Oct-2003     08-Jul-2004   O       253         1.31
     6  RC.gg5    0.1  09-Jul-2004     15-Jul-2004   U         7         0.09
     6  RC.gg5    0.1  17-Jul-2004     19-Sep-2004   U        65         0.07
     6  RC.gg5    0.1  20-Sep-2004     23-Sep-2004   O         4         0.13
     6  RC.gg5    0.1  24-Sep-2004     26-Sep-2004   U         3         0.10
     6  RC.gg5    0.1  29-Sep-2004     07-Oct-2004   O         9         0.12
     6  RC.gg5    0.1  08-Oct-2004     11-Oct-2004   U         4         0.09
     6  RC.gg5    0.1  13-Oct-2004     16-Oct-2004   U         4         0.09
     6  RC.gg5    0.1  17-Oct-2004     23-Jul-2006   O       645         2.36
     6  RC.gg5    0.1  24-Jul-2006     28-Jul-2006   U         5         0.06
     6  RC.gg5    0.1  29-Jul-2006     10-Aug-2006   O        13         0.13
     6  RC.gg5    0.1  12-Aug-2006     13-Sep-2006   O        33         0.13
     6  RC.gg5    0.1  15-Sep-2006     13-Jun-2007   O       272         0.43
     6  RC.gg5    0.1  14-Jun-2007     20-Sep-2007   U        99         0.06
     6  RC.gg5    0.1  21-Sep-2007     19-Jun-2008   O       273         1.37
     6  RC.gg5    0.1  20-Jun-2008     24-Jun-2008   U         5         0.05
     6  RC.gg5    0.1  25-Jun-2008     03-Jul-2008   O         9         0.11
     6  RC.gg5    0.1  04-Jul-2008     20-Jul-2008   U        17         0.06
     6  RC.gg5    0.1  21-Jul-2008     22-Jul-2008   O         2         0.10
     6  RC.gg5    0.1  23-Jul-2008     24-Jul-2008   U         2         0.09
     6  RC.gg5    0.1  25-Jul-2008     27-Jul-2008   O         3         0.11
     6  RC.gg5    0.1  28-Jul-2008     17-Sep-2008   U        52         0.07
     6  RC.gg5    0.1  18-Sep-2008     21-Sep-2008   O         4         0.11
     6  RC.gg5    0.1  24-Sep-2008     30-Sep-2008   U         7         0.08
     6  RC.gg5    0.1  02-Oct-2008     04-Oct-2008   U         3         0.08
     6  RC.gg5    0.1  05-Oct-2008     07-Oct-2008   O         3         0.11
     6  RC.gg5    0.1  08-Oct-2008     10-Oct-2008   U         3         0.09
     6  RC.gg5    0.1  11-Oct-2008     16-Oct-2008   O         6         0.13
     6  RC.gg5    0.1  17-Oct-2008     20-Oct-2008   U         4         0.09
     6  RC.gg5    0.1  21-Oct-2008     24-Oct-2008   O         4         0.11
     6  RC.gg5    0.1  25-Oct-2008     27-Oct-2008   U         3         0.09
     6  RC.gg5    0.1  28-Oct-2008     19-Jun-2009   O       235         0.86
     6  RC.gg5    0.1  21-Jun-2009     23-Jun-2009   O         3         0.12
     6  RC.gg5    0.1  24-Jun-2009     08-Jul-2009   U        15         0.07
     6  RC.gg5    0.1  09-Jul-2009     11-Jul-2009   O         3         0.11
     6  RC.gg5    0.1  12-Jul-2009     15-Sep-2009   U        66         0.06
     6  RC.gg5    0.1  16-Sep-2009     17-Sep-2009   O         2         0.11
     6  RC.gg5    0.1  18-Sep-2009     05-Oct-2009   U        18         0.07
     6  RC.gg5    0.1  06-Oct-2009     24-Aug-2010   O       323         1.68
     6  RC.gg5    0.1  25-Aug-2010     27-Aug-2010   U         3         0.05
     6  RC.gg5    0.1  28-Aug-2010     02-Sep-2010   O         6         0.12
     6  RC.gg5    0.1  03-Sep-2010     04-Sep-2010   U         2         0.08
     6  RC.gg5    0.1  05-Sep-2010     25-Sep-2010   O        21         0.12
     6  RC.gg5    0.1  26-Sep-2010     04-Oct-2010   U         9         0.07
     6  RC.gg5    0.1  05-Oct-2010     11-Oct-2010   O         7         0.13
     6  RC.gg5    0.1  12-Oct-2010     17-Oct-2010   U         6         0.09
     6  RC.gg5    0.1  18-Oct-2010     25-Aug-2011   O       312         1.44
